row_no,name,trade,qty,rate,amount,advance,total,_source_file,_folder,_project,deductions,net
2,Farooq Khan,Carpenter,20,1000.0,,,20000.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,0,20000
3,Javed Sheikh,Site Engineer,19,2500.0,,,47500.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,0,47500
4,Kamran Ansari,Carpenter,17,1000.0,,,17000.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,"PKR 8,500",8500
5,Rizwan Raza,Painter,14,850.0,,,11900.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,5950,5950
6,Asif Malik,Painter,20,850.0,,,17000.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,0,17000
7,Usman Chaudhry,Electrician,15/-,1200.0,,,18000.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,9000,9000
8,Javed Ansari,Plumber,28,1100.0,,,30800.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,"PKR 15,400",15400
9,Farooq Ali,Welder,22,1100.0,,,24200.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,0,TBD
10,Javed Ali,Welder,15,1100.0,,,16500.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,0,16500
11,Ahmad Sheikh,Security Guard,21,700.0,,,14700.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,0,14700
12,Hamid Qureshi,Electrician,24,1200.0,,,28800.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,0,28800
13,Hamid Sheikh,Helper,PKR 17,600.0,,,10200.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,0,10200
14,Hamid Qureshi,Security Guard,19,700.0,,,13300.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,6650,6650
15,Rizwan Raza,Plumber,22,1100.0,,,24200.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,0,24200
16,Nasir Sheikh,Helper,17,600.0,,,10200.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,5100,"PKR 5,100"
17,Asif Ansari,Painter,23,850.0,,,19550.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,5865,13685
18,Usman Mirza,Electrician,20,1200.0,,,24000.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,12000,12000
19,Sajid Butt,Welder,22,1100.0,,,24200.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,7260,16940
20,Arif Sheikh,Site Engineer,22,2500.0,,,55000.0,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,27500,27500
,,,,,,,,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,,
Prepared by:,,,Checked by:,,,,,labour_wages\SATTI_PLAZA_Labour_Oct2013.xlsx,labour_wages,SATTI_PLAZA,Approved:,
